56.327,0.5816,2.9755,150.24,283.05,0.21282,1.1886,161.8,0.26914,1.0615,1.5338,0.68577,4.6961
52.308,0.61788,3.1175,120.88,284.17,0.10448,0.99057,159.07,0.26303,0.77314,1.4565,0.58256,4.3555
50.299,0.69577,2.8098,133.26,224.24,0.15497,0.85772,171.58,0.14911,0.66944,1.3858,0.37721,4.2265
56.154,0.77039,3.3614,130.64,206.12,0.14963,0.9264,131.26,0.44571,1.3213,1.7944,0.78316,5.0858
50.368,0.73441,3.0388,119.93,218.99,0.10712,0.79363,158.08,0.23708,0.7456,1.4777,0.45688,4.3437
51.976,0.50779,3.0309,120.89,340.18,0.098529,1.1151,171.03,0.19957,0.59701,1.3212,0.56135,4.1061
62.787,0.72875,3.5719,150.46,226.09,0.22211,1.1901,113.56,0.60956,1.8616,2.0426,1.1154,5.7591
53.11,0.63688,2.7741,148.42,246.69,0.20875,1.0292,172.72,0.16577,0.83456,1.4232,0.48019,4.4154
53.991,0.88205,3.5932,107.89,166.58,0.070308,0.69797,116.3,0.51892,1.2972,1.8753,0.76602,5.096
55.93,0.68095,3.1226,141.99,239.39,0.18729,1.0451,148.85,0.3385,1.1665,1.6469,0.70485,4.8585
50.455,0.71608,3.0574,118.51,230.29,0.10082,0.81629,158.29,0.23983,0.73168,1.468,0.47093,4.3233
57.29,0.50606,3.1528,140.98,335.19,0.17408,1.2939,156.95,0.32358,1.0656,1.5388,0.8034,4.6943
52.975,0.68654,2.9796,135.94,234.18,0.1647,0.94731,159.93,0.2456,0.90488,1.5127,0.54126,4.5266
48.559,0.67739,2.7204,129.28,232.86,0.1389,0.82588,179.79,0.086888,0.48746,1.2852,0.28351,3.991
49.876,0.6788,2.6832,138.75,225.76,0.17458,0.87439,179.36,0.09555,0.59959,1.3252,0.31798,4.1282
54.928,0.84634,3.4926,118.21,176.65,0.1071,0.78221,121.94,0.49051,1.3237,1.8521,0.77069,5.1144
64.101,0.64375,3.6554,148.9,275.79,0.21173,1.3277,113.21,0.63559,1.8753,2.0295,1.213,5.7613
60.379,0.51065,3.5527,131.19,352.83,0.13786,1.3604,132.86,0.50728,1.3756,1.7471,1.0655,5.1041
59.339,0.67645,3.2698,150.21,243.04,0.21808,1.1572,136.79,0.44024,1.4692,1.7993,0.88655,5.2418
62.738,0.73061,3.5704,150.37,225.08,0.22185,1.1863,113.58,0.60877,1.8596,2.0422,1.1126,5.7569
49.029,0.72626,2.6422,138.66,198.72,0.17675,0.79303,179.47,0.081081,0.58264,1.3297,0.26135,4.1158
58.982,0.53543,2.9886,161.81,302.36,0.25383,1.3352,160.04,0.30305,1.2337,1.5889,0.79846,4.8998
55.153,0.71103,2.9462,150.56,212.11,0.22096,0.99915,156.4,0.27524,1.1211,1.6062,0.60407,4.7985
53.784,0.51609,3.0263,131.08,330.22,0.13728,1.1699,167.82,0.2287,0.76342,1.3929,0.62466,4.3142
48.83,0.71722,3.0035,113.48,230.28,0.081927,0.76245,163.34,0.19651,0.58762,1.3982,0.39059,4.1416
53.296,0.85828,3.4983,109.6,174.93,0.075387,0.70992,123.47,0.46989,1.1982,1.806,0.71,4.9618
60.258,0.68618,3.3757,148.46,242.69,0.2121,1.1685,129.68,0.49276,1.5708,1.8661,0.95792,5.3766
59.851,0.36321,3.2848,140.77,417.16,0.16571,1.5385,156.19,0.37016,1.1184,1.5276,0.97747,4.7345
52.313,0.76672,3.0584,130.1,197.02,0.14712,0.82311,151.91,0.28285,0.95644,1.5824,0.52917,4.614
45.521,0.77989,2.9106,104.29,197.86,0.050653,0.581,168.8,0.12996,0.37224,1.3165,0.22048,3.8834
52.819,0.82493,3.2555,121.88,177.36,0.11953,0.75472,137.92,0.37223,1.0922,1.701,0.60894,4.8079
51.725,0.62492,3.2275,110.79,289.77,0.067033,0.95134,154.33,0.29254,0.74187,1.4678,0.60053,4.325
46.718,0.69294,2.576,129.58,218.92,0.14074,0.75615,188.49,0.013724,0.3346,1.2001,0.15844,3.7963
55.564,0.67607,3.2619,130.7,253.13,0.14469,1.0246,143.19,0.37806,1.1416,1.6616,0.74426,4.8349
60.366,0.69569,3.7752,123.05,265.81,0.11746,1.1236,110.02,0.63071,1.6293,1.9719,1.1088,5.4754
52.905,0.68091,2.9157,139.58,232.91,0.17802,0.95739,163.43,0.2216,0.88571,1.49,0.51601,4.4977
47.134,0.82944,2.9944,109.09,171.82,0.071454,0.5726,158.97,0.19656,0.5822,1.4404,0.30077,4.1605
53.803,0.63942,3.1866,125.02,273.01,0.12127,1.012,151.99,0.3154,0.93601,1.5464,0.65894,4.5667
56.255,0.77163,3.4684,124.18,212.84,0.1255,0.91847,125.97,0.48344,1.3416,1.824,0.82649,5.1177
56.914,0.58752,3.3469,129.11,304.82,0.13401,1.1675,142.95,0.40427,1.1542,1.6469,0.8446,4.835
51.862,0.77991,2.8623,141.1,176.83,0.189,0.81026,160.99,0.21362,0.91594,1.533,0.43665,4.555
56.209,0.75639,3.3934,128.33,216.06,0.14021,0.94162,130.6,0.45356,1.3113,1.7906,0.80006,5.0721
53.255,0.55516,2.9441,135.08,304.02,0.15435,1.1135,169.93,0.20323,0.75946,1.3913,0.56619,4.3134
56.908,0.83327,3.6243,119.57,187.91,0.11162,0.85516,113.45,0.56227,1.4905,1.9416,0.89563,5.3262
58.913,0.6092,3.2749,145.22,282.04,0.19569,1.2199,141.72,0.4174,1.3477,1.7222,0.88698,5.0758
53.306,0.77228,2.9753,141.03,185.2,0.18846,0.85965,153.87,0.27215,1.0416,1.604,0.5337,4.716
54.219,0.66837,2.8563,150.01,232,0.21649,1.0241,164.98,0.21909,0.97789,1.5116,0.54508,4.6055
64.084,0.50412,3.2693,169.26,325.85,0.28041,1.526,140.78,0.46901,1.6612,1.8081,1.0981,5.4398
56.652,0.68859,3.0883,148.35,230.67,0.21157,1.065,148.81,0.34043,1.2355,1.672,0.71714,4.9437
59.247,0.61363,3.143,155.83,269.17,0.23572,1.239,147.11,0.37967,1.3699,1.7077,0.84921,5.0964
52.174,0.66093,3.0324,127.31,254.45,0.13091,0.94375,160.42,0.24386,0.80815,1.4722,0.53678,4.4038
61.81,0.70815,3.944,120.04,267,0.10696,1.1444,98.931,0.71324,1.7856,2.0747,1.2223,5.6824
50.512,0.69454,3.1453,112.26,248.44,0.076229,0.83509,155.49,0.2644,0.71748,1.4703,0.51032,4.306
44.94,0.76649,2.7722,109.85,196.98,0.070708,0.58903,177.15,0.070904,0.29216,1.2508,0.15025,3.7726
62.097,0.4451,3.2118,160.41,360.09,0.2439,1.5297,150.59,0.40282,1.4094,1.668,1.0158,5.1102
55.469,0.67628,3.3295,125.75,258.14,0.12615,1.0146,140.13,0.39927,1.14,1.6741,0.76594,4.837
58.438,0.57019,3.3124,138.84,307.78,0.16962,1.2449,143.31,0.41212,1.2608,1.6773,0.8917,4.9611
48.944,0.65505,2.7306,129.85,244.97,0.13986,0.86457,180.19,0.090432,0.49342,1.2805,0.30627,3.9938
64.141,0.65519,3.6625,149.05,269.82,0.21294,1.3152,112.04,0.64165,1.894,2.0433,1.2148,5.7875
49.082,0.7832,3.2128,103.39,207.88,0.04771,0.67486,148.66,0.28805,0.71236,1.5178,0.4639,4.3244
55.661,0.65821,3.2774,129.56,263.92,0.13945,1.0474,143.5,0.38004,1.1289,1.6519,0.75741,4.8158
51.799,0.50845,2.757,138.01,320.62,0.16269,1.1338,184.19,0.10529,0.55707,1.2517,0.4526,4.0402
62.899,0.57268,3.0356,180.81,274.15,0.32732,1.4262,149.11,0.39036,1.6238,1.7754,0.95277,5.3953
51.245,0.5345,2.9987,120.09,325.02,0.096916,1.0611,171.93,0.18439,0.56465,1.3125,0.51671,4.0702
49.915,0.66086,2.6718,139.07,234.82,0.17481,0.89774,181.03,0.087579,0.5792,1.3071,0.31897,4.098
54.241,0.64835,3.047,136.86,256.78,0.16614,1.0303,157.29,0.27794,0.97222,1.5381,0.62119,4.6053
58.455,0.77257,3.602,127.07,215.83,0.13655,0.98274,116.1,0.56307,1.5454,1.935,0.95736,5.3788
53.248,0.68429,2.9702,137.93,234,0.17204,0.96048,160.09,0.24614,0.92472,1.5182,0.54828,4.5501
54.369,0.66639,3.1794,129.46,255.9,0.13941,1.0013,149.63,0.32906,1.0184,1.5904,0.67144,4.6748
54.661,0.59475,3.2817,121.72,302.34,0.10654,1.0854,149.12,0.34887,0.96252,1.5575,0.73553,4.5949
57.371,0.79495,3.0146,160.81,164.15,0.26408,0.97364,144.04,0.35531,1.4253,1.7804,0.69365,5.1997
54.722,0.7125,3.2069,131.16,231.22,0.14833,0.95759,144.69,0.35608,1.1099,1.6527,0.68497,4.8007
43.366,0.86906,2.7278,108.09,141.02,0.069573,0.4181,174.9,0.058518,0.28186,1.2801,0.053872,3.7811
51.906,0.64369,2.8591,136.68,252.34,0.16506,0.97062,170.18,0.17704,0.74698,1.4061,0.46592,4.3135
52.202,0.65861,3.023,127.99,254.99,0.13332,0.94831,160.97,0.24055,0.8067,1.4689,0.53479,4.4009
52.522,0.72666,3.343,111.04,239.2,0.073559,0.85031,140.82,0.37075,0.95028,1.6186,0.65142,4.6142
56.555,0.63035,3.0151,150.59,258.11,0.21677,1.1362,156.31,0.29892,1.1465,1.5969,0.69861,4.8155
51.991,0.749,2.9641,133.98,201,0.16066,0.84121,158.05,0.2415,0.89743,1.5323,0.48589,4.531
46.162,0.69903,2.6455,122.27,222.06,0.11366,0.7228,185.69,0.02982,0.30066,1.202,0.16248,3.7598
46.235,0.64202,2.7339,114.8,259.97,0.08258,0.78341,185.21,0.045443,0.24306,1.1717,0.21023,3.6804
45.647,0.78682,2.7436,116.21,181.65,0.09568,0.59315,176.02,0.077885,0.37641,1.2886,0.16144,3.8802
54.123,0.57605,3.1265,128.42,303.09,0.13058,1.1027,158.55,0.2835,0.8779,1.4845,0.66179,4.4762
55.754,0.69212,3.5651,112.31,265.46,0.076691,0.98412,127.51,0.48684,1.2066,1.754,0.86092,4.9376
52.504,0.80775,3.2568,119.51,187.9,0.1097,0.76342,139.5,0.36315,1.0433,1.6739,0.60144,4.7433
51.72,0.59275,3.2464,108.37,309.06,0.056223,0.98682,155.6,0.29023,0.70244,1.4418,0.61419,4.2697
51.917,0.77947,2.8664,141.1,177.21,0.18901,0.81233,160.75,0.21572,0.92047,1.5355,0.44027,4.5608
53.474,0.71475,3.1469,128.58,229.11,0.13868,0.91641,149.36,0.31695,0.99929,1.596,0.61606,4.6604
55.007,0.67972,3.3668,120.97,260.18,0.1084,0.99077,138.88,0.4054,1.1079,1.6694,0.76205,4.8003
52.425,0.75551,3.2761,115.96,218.59,0.093553,0.8196,142.21,0.35449,0.97219,1.6266,0.6168,4.6441
59.024,0.56131,3.2563,145.33,307.06,0.1935,1.2813,145.62,0.40019,1.295,1.677,0.89429,4.9981
54.502,0.68932,3.2669,125.22,249.05,0.12479,0.97112,143.76,0.36654,1.0671,1.637,0.70412,4.7459
44.126,0.76266,2.5617,119.26,186.24,0.10568,0.58448,188.63,-0.013364,0.1974,1.169,0.042587,3.6415
58.803,0.52851,3.4592,129.62,340.53,0.13287,1.2926,138.58,0.45592,1.2533,1.6855,0.96872,4.9509
63.465,0.70512,3.9278,129.77,262.95,0.14338,1.2081,97.262,0.73309,1.9234,2.1276,1.2781,5.8517
55.813,0.77093,3.3027,132.72,202.55,0.15741,0.91921,134.53,0.42085,1.287,1.769,0.74858,5.0399
52.333,0.71688,2.8699,140.85,211.17,0.18468,0.89959,164.1,0.20683,0.87757,1.4926,0.47022,4.4932
47.371,0.75309,2.5623,136.08,182.63,0.16844,0.71057,184.08,0.035385,0.46588,1.2767,0.16469,3.9724
59.843,0.55279,3.5423,130.53,330.1,0.13765,1.2933,131.39,0.50654,1.3816,1.7649,1.0329,5.1207
59.302,0.68486,3.4884,135.92,254.18,0.16498,1.1255,125.97,0.51508,1.497,1.8568,0.96489,5.2915
54.087,0.66565,3.1617,129.1,255.82,0.138,0.99385,150.96,0.31852,0.99147,1.5755,0.6546,4.6401
61.448,0.37192,3.2733,150.31,407.06,0.20204,1.5861,153.61,0.39374,1.2664,1.5904,1.0303,4.9194
49.986,0.76801,3.3268,100.14,222.03,0.034772,0.71385,142.86,0.3364,0.78193,1.5626,0.54299,4.414
61.041,0.76036,3.6207,139.12,216.82,0.18122,1.0869,111.92,0.60679,1.7552,2.0208,1.0624,5.6374
52.988,0.58535,2.8664,139.86,282.36,0.17386,1.0762,172,0.18105,0.76737,1.392,0.52099,4.3256
49.281,0.67951,2.7787,129.34,233.87,0.13931,0.84351,175.75,0.11833,0.55797,1.3267,0.33144,4.0825
68.351,0.54189,3.1946,198.15,287.63,0.39101,1.6403,134.99,0.52122,2.0709,1.9794,1.2199,5.9524
54.833,0.74295,3.555,109.91,238.97,0.070389,0.8933,126.05,0.48244,1.1904,1.7663,0.81236,4.9287
48.165,0.72112,2.8632,119.33,219.87,0.10401,0.74755,170.76,0.1401,0.52197,1.3453,0.3129,4.0526
50.462,0.74134,2.9619,125.73,209.35,0.12925,0.79613,161.1,0.21468,0.75532,1.4697,0.43024,4.3528
53.462,0.6767,3.2538,120.11,258.02,0.10491,0.95018,146.87,0.34245,0.96003,1.5848,0.66352,4.6093
47.512,0.75553,3.2054,94.567,227.1,0.013047,0.65214,153.35,0.2535,0.54095,1.4337,0.40903,4.1048
43.297,0.70636,2.3347,127.81,203.57,0.13459,0.64202,204.42,-0.11735,0.033376,1.0336,-0.060686,3.4112
50.052,0.60885,2.6387,140.13,261.03,0.17594,0.96626,185.85,0.064855,0.52218,1.2556,0.32274,4.0132
49.011,0.73605,2.9134,121.05,212.82,0.11131,0.75544,166.05,0.17417,0.61868,1.4013,0.35967,4.1791
53.212,0.65869,2.9938,135.27,250.05,0.16069,0.98679,160.74,0.24671,0.89146,1.4984,0.56123,4.5043
59.044,0.81477,3.3742,146.71,174.33,0.21244,0.97599,123.09,0.5073,1.6285,1.9428,0.88528,5.4781
61.564,0.67957,3.9079,120.09,281.01,0.10558,1.1723,102.93,0.6897,1.7248,2.0307,1.2059,5.5982
53.519,0.80016,3.3698,117.18,197.44,0.10062,0.79758,133.06,0.41495,1.132,1.7296,0.68266,4.8584
50.617,0.67478,2.9485,125.07,245.01,0.12317,0.88036,165.93,0.19495,0.68329,1.4098,0.44508,4.2471
52.824,0.70029,2.8995,140.91,221.18,0.18405,0.93352,163.03,0.22007,0.9018,1.5016,0.50292,4.5212
59.937,0.55178,2.9518,169.88,287.97,0.28502,1.3535,159.17,0.31013,1.3335,1.63,0.81658,5.0253
47.066,0.72333,2.6332,128.74,205.14,0.13928,0.72773,183.21,0.046397,0.40843,1.2544,0.18614,3.8984
58.713,0.59654,3.5463,125.83,309.15,0.12236,1.202,130.07,0.50173,1.3397,1.7663,0.98343,5.0792
49.845,0.71903,3.1953,106.3,240.25,0.055184,0.77823,152.56,0.27715,0.69545,1.4809,0.49914,4.2874
50.103,0.71291,3.1947,107.49,242.9,0.059323,0.79456,152.58,0.2794,0.70998,1.4844,0.50976,4.3039
64.751,0.59102,3.4525,163.83,288.77,0.26485,1.4312,125.27,0.56392,1.8459,1.9562,1.1726,5.7003
46.266,0.6694,2.8064,111.17,249.84,0.070467,0.7458,179.92,0.077439,0.28709,1.2154,0.23255,3.7458
51.897,0.55715,2.9597,126.92,307.79,0.12379,1.0615,171.22,0.18761,0.64605,1.3481,0.52145,4.1741
50.745,0.57977,3.2365,103.39,318.28,0.036801,0.96833,158.48,0.26814,0.60088,1.3923,0.57728,4.14
54.208,0.53746,2.7589,151.7,297.93,0.21572,1.1853,178.34,0.15156,0.80227,1.3659,0.53615,4.3512
54.413,0.71172,3.6538,100.06,264.63,0.031769,0.90544,124.15,0.5006,1.1238,1.7449,0.84028,4.8447
60.048,0.13242,3.5501,116.11,564.21,0.060811,1.789,158.77,0.40075,0.86797,1.3801,1.1325,4.3859
60.557,0.57628,3.1777,159.17,288.84,0.24627,1.3257,145.89,0.40201,1.4392,1.7278,0.91847,5.1757
61.773,0.74777,3.9583,120.32,246.07,0.11014,1.0956,95.667,0.72798,1.8339,2.1139,1.2179,5.7525
63.625,0.58918,3.86,130.96,322.2,0.14153,1.3551,107.95,0.6821,1.7842,2.0089,1.2833,5.6478
53.242,0.55521,2.8732,139.69,298.93,0.17161,1.1196,173.29,0.17931,0.75185,1.3744,0.5393,4.2997
51.755,0.57294,2.9709,126,300.19,0.12118,1.0371,169.86,0.19332,0.65484,1.3604,0.51704,4.1894
54.011,0.56807,2.9225,140.97,293.19,0.17717,1.1273,168.89,0.21134,0.83914,1.4256,0.58333,4.414
53.776,0.64086,3.2582,120.21,277.43,0.10335,1.0026,148.56,0.33935,0.94224,1.5635,0.68436,4.5791
47.1,0.79805,3.0996,100.86,196.96,0.038916,0.59802,156.16,0.22291,0.54931,1.4342,0.34539,4.1188
54.246,0.57354,3.134,128.48,304.69,0.13069,1.1093,158.17,0.28729,0.88604,1.4884,0.66968,4.4862
48.968,0.7549,3.0764,110.76,214.15,0.073794,0.71663,157.17,0.23306,0.65402,1.4554,0.41484,4.2372
54.442,0.74281,3.666,100.52,248.11,0.035178,0.86913,121.45,0.5134,1.1668,1.7779,0.83931,4.906
49.156,0.64972,2.8365,123.8,254.96,0.11695,0.86828,175.21,0.12779,0.51479,1.3077,0.35466,4.0255
50.544,0.73065,2.8523,133.01,207.19,0.15592,0.82181,166.85,0.17644,0.73869,1.4371,0.39468,4.3231
51.439,0.6947,2.8284,138.05,223.01,0.17292,0.89761,168.96,0.17297,0.76833,1.43,0.42643,4.35
54.125,0.59772,3.0845,131.96,288,0.14506,1.0815,159.08,0.27525,0.90166,1.4952,0.64167,4.5082
52.627,0.61981,3.1072,123.32,281.47,0.11375,1.0006,158.92,0.2651,0.80218,1.4673,0.59008,4.3913
50.456,0.86766,3.2517,111.13,159.83,0.081399,0.62162,139,0.34511,0.94167,1.6554,0.51122,4.6309
66.023,0.64313,3.6317,160.62,269.11,0.25577,1.3988,111.31,0.65778,2.0385,2.0924,1.2753,5.9621
61.464,0.74228,3.621,140.69,225.75,0.18615,1.1228,112.44,0.60875,1.7689,2.0191,1.082,5.6502
61.946,0.6313,3.102,173.48,248.91,0.30298,1.318,143.58,0.41313,1.6218,1.8116,0.92987,5.4106
59.046,0.40376,3.2472,140.43,394.09,0.16659,1.4663,156.53,0.35565,1.0967,1.528,0.92512,4.7147
58.705,0.74157,3.3204,145.84,212.17,0.20519,1.0542,131.06,0.4645,1.5015,1.8494,0.86819,5.3002
68.179,0.66875,3.9765,150.26,273.66,0.21851,1.4129,89.9,0.81392,2.2893,2.2741,1.478,6.3001
50.901,0.7351,3.2602,108.2,233.04,0.063258,0.79085,146.74,0.31977,0.81317,1.5491,0.55894,4.4411
59.926,0.83368,3.6876,131.41,183.89,0.15623,0.95568,105.64,0.6311,1.7578,2.0651,1.0306,5.6617
53.577,0.55062,3.0696,128.36,314.68,0.12895,1.1183,163.8,0.2491,0.79321,1.4279,0.62582,4.3618
50.351,0.65992,2.838,130.4,246.09,0.14232,0.89862,172.56,0.14982,0.63115,1.3606,0.39721,4.1723
51.164,0.62539,2.9888,123.55,273.91,0.11483,0.95341,166.46,0.20393,0.67175,1.3925,0.49075,4.2237
59.45,0.39208,3.3783,133.52,408.9,0.14009,1.4819,150.49,0.40278,1.1289,1.562,0.99134,4.7599
51.563,0.63758,2.6786,146.53,243.72,0.20161,0.98259,179.65,0.10961,0.69282,1.346,0.38729,4.234
62.849,0.58767,3.0904,177.47,269.88,0.31562,1.4018,145.6,0.41189,1.6436,1.8004,0.96815,5.4266
58.383,0.53433,2.9945,158.21,305.05,0.24023,1.3147,160.79,0.29531,1.1811,1.5677,0.77878,4.8346
49.888,0.73067,2.6631,141.99,195.4,0.18954,0.81637,176.82,0.10276,0.6644,1.3695,0.29991,4.2195
44.829,0.66237,2.5585,119.62,239.91,0.10165,0.7264,194.37,-0.030025,0.13091,1.0995,0.088584,3.5354
63.87,0.67575,3.4809,160.31,246.06,0.25621,1.2988,119.67,0.58206,1.8797,2.0106,1.1327,5.7636
56.994,0.49869,2.3568,191.57,282.91,0.36317,1.367,195.47,0.050529,0.9566,1.336,0.4974,4.5094
57.193,0.65967,3.2146,141.87,254.36,0.18575,1.1059,143.92,0.38354,1.2573,1.6937,0.7903,4.9717
50.215,0.75895,2.9031,128.93,195.99,0.14216,0.77243,163.09,0.19576,0.75079,1.4637,0.39544,4.3477
61.393,0.6077,3.5765,138.45,297.69,0.17044,1.2811,123.64,0.55697,1.5882,1.88,1.0913,5.392
54.987,0.68634,3.229,130.18,246.64,0.14326,0.99536,144.97,0.36069,1.1018,1.6428,0.70853,4.7858
64.065,0.63222,3.8172,137.65,293.94,0.16895,1.3246,106.4,0.68614,1.8727,2.0551,1.2745,5.7651
57.925,0.78992,3.653,121.52,211.3,0.11666,0.93896,113.37,0.57641,1.5263,1.9442,0.95312,5.3622
55.877,0.64981,3.7134,101.69,299.34,0.034608,1.0237,123.14,0.52714,1.1775,1.7533,0.92964,4.9004
61.899,0.68557,3.3162,161.05,234.21,0.25938,1.233,129.92,0.4985,1.7064,1.9106,0.99645,5.541
54.187,0.68931,3.0693,136.56,235.73,0.16725,0.97858,153.58,0.29544,1.0215,1.5797,0.61884,4.6773
50.436,0.68658,3.0186,119.91,243.98,0.10447,0.85359,162.12,0.21868,0.68903,1.4306,0.46198,4.2612
63.463,0.62386,3.436,159.26,272.86,0.24942,1.3489,125.9,0.54684,1.7746,1.9369,1.112,5.6185
49.745,0.68404,3.1119,110.02,254.01,0.067207,0.82327,158.99,0.23836,0.63479,1.4252,0.47178,4.1989
63.48,0.47957,3.0442,180.01,325.01,0.31931,1.5544,154,0.37765,1.557,1.711,0.99716,5.2913
50.057,0.84604,2.601,151.09,126.21,0.22992,0.69396,171.78,0.11531,0.81932,1.4693,0.2586,4.4349
60.684,0.56951,3.4676,140.5,313.09,0.17599,1.3107,132.46,0.49924,1.4685,1.7935,1.0326,5.228
47.865,0.75797,3.0118,109.27,210.85,0.0683,0.68003,161.76,0.1949,0.55651,1.4036,0.34938,4.113
57.683,0.56154,3.2281,140.08,308.63,0.17375,1.2362,149.06,0.3697,1.1767,1.6224,0.83421,4.8497
57.597,0.682,3.4681,128.12,259.02,0.13548,1.0704,129.83,0.48067,1.3441,1.7882,0.89495,5.0999
58.469,0.77075,3.3647,142.71,199.75,0.19505,1.0077,127.39,0.48337,1.5222,1.8786,0.86982,5.3354
53.774,0.64964,3.1119,130.15,262.03,0.14104,1.0061,154.88,0.29267,0.93951,1.5376,0.62788,4.5689
56.701,0.65773,3.0387,150.78,244.16,0.21899,1.1073,153.13,0.31641,1.196,1.6333,0.70701,4.8847
47.672,0.73038,2.8438,118.33,214.68,0.10072,0.72114,171.84,0.1283,0.4893,1.3317,0.2855,4.0131
46.298,0.69034,2.7043,118.81,230.75,0.10024,0.73221,183.28,0.049343,0.30692,1.2124,0.19127,3.7691
49.637,0.72183,2.8402,128.68,213.74,0.13916,0.80105,169.45,0.15578,0.64801,1.3935,0.35855,4.2078
58.795,0.64097,2.7678,179.13,228.22,0.32444,1.2266,163.71,0.25423,1.3306,1.6297,0.68691,5.0314
49.291,0.72261,3.0603,112.38,230.08,0.078135,0.76717,159.57,0.22419,0.63958,1.433,0.42762,4.2108
49.311,0.77557,2.9583,121.09,193.2,0.11365,0.71585,160.81,0.20442,0.69883,1.4596,0.37912,4.2905
45.301,0.76504,2.8728,105.09,204.02,0.052822,0.59406,171.93,0.10988,0.33093,1.2858,0.2014,3.8265
54.436,0.67697,3.081,136.67,242.75,0.16702,1.0007,153.46,0.29999,1.0285,1.5798,0.63501,4.6838
60.695,0.60999,3.6426,130.48,303.1,0.14063,1.2475,121.48,0.56874,1.537,1.8725,1.0897,5.3329
51.087,0.59714,2.7298,139.19,271.24,0.17188,1.008,180.69,0.10852,0.60523,1.3029,0.39737,4.119
47.904,0.64479,2.9286,110.93,267.8,0.068351,0.82099,173.19,0.1376,0.40893,1.2796,0.34381,3.8985
48.744,0.6554,3.0344,108.79,267.16,0.060992,0.82843,166.15,0.18905,0.50481,1.3443,0.412,4.0263
42.085,0.78055,2.798,93.514,198.91,0.010064,0.46906,179.53,0.038334,0.06557,1.1675,0.051464,3.4964
62.864,0.68286,3.9931,121.5,281.7,0.11111,1.2065,96.629,0.73954,1.8493,2.1003,1.2849,5.7585
48.949,0.64934,3.0268,110.16,269.43,0.065802,0.84345,166.59,0.18812,0.51411,1.3442,0.41801,4.036
43.569,0.71986,2.5352,116.53,209.71,0.093085,0.61706,193.63,-0.042375,0.092626,1.1027,0.021213,3.4999
51.015,0.78544,3.2489,111.34,203.88,0.077765,0.73735,143.73,0.33115,0.88564,1.5977,0.54825,4.542
55.298,0.5792,2.838,153.76,277.35,0.22578,1.1679,170.08,0.20629,0.95668,1.4626,0.59704,4.5573
56.739,0.81865,3.7551,109.54,205.92,0.073244,0.85388,108.53,0.59952,1.4696,1.9522,0.94126,5.3048
53.965,0.78103,3.4464,113.82,212.37,0.087023,0.82843,130.02,0.44252,1.1534,1.7455,0.73173,4.8851
50.382,0.74442,2.7978,136.23,196.05,0.16874,0.80519,168.76,0.15931,0.7371,1.4316,0.36549,4.321
